time,open,sentiment
2021-01-13 20:45:00,32.7,0.10850559999999998
2021-01-13 21:00:00,32.7,0.12415408348457341
2021-01-13 21:15:00,32.7,0.1021987318840579
2021-01-13 21:30:00,32.7,0.114181161971831
2021-01-13 21:45:00,32.7,0.1034583460949463
2021-01-13 22:00:00,32.7,0.08883370429252774
2021-01-13 22:15:00,32.7,0.09656495999999985
2021-01-13 22:30:00,32.7,0.0667859701492537
2021-01-13 22:45:00,32.7,0.07703161904761906
2021-01-13 23:00:00,32.7,0.11604448529411758
2021-01-13 23:15:00,32.7,0.045008679245283
2021-01-13 23:30:00,32.7,0.0797501066098081
2021-01-13 23:45:00,32.7,0.04218212560386474
2021-01-14 00:00:00,32.7,0.04072091346153844
2021-01-14 00:15:00,32.7,0.0825383378016086
2021-01-14 00:30:00,32.7,0.0998391191709845
2021-01-14 00:45:00,32.7,0.12187131367292221
2021-01-14 01:00:00,32.7,0.08243633802816908
2021-01-14 01:15:00,32.7,0.05212688821752265
2021-01-14 01:30:00,32.7,0.1256957894736843
2021-01-14 01:45:00,32.7,0.04203224637681158
2021-01-14 02:00:00,32.7,0.12822007874015753
2021-01-14 02:15:00,32.7,0.0546372197309417
2021-01-14 02:30:00,32.7,0.1127222656250001
2021-01-14 02:45:00,32.7,0.107632340425532
2021-01-14 03:00:00,32.7,0.08780459770114944
2021-01-14 03:15:00,33.48,0.10098549618320612
2021-01-14 03:30:00,34.97,0.10988787878787887
2021-01-14 03:45:00,34.9,0.04690957446808511
2021-01-14 04:00:00,35.91,0.07970524861878445
2021-01-14 04:15:00,37.57,0.10995817174515231
2021-01-14 04:30:00,37.4,0.0938383900928793
2021-01-14 04:45:00,37.1,0.1699057761732852
2021-01-14 05:00:00,36.0,0.16918914956011727
2021-01-14 05:15:00,35.99,0.09561993957703929
2021-01-14 05:30:00,35.28,0.11808098958333335
2021-01-14 05:45:00,36.15,0.11390328358208954
2021-01-14 06:00:00,35.72,0.09235406824146979
2021-01-14 06:15:00,36.0,0.08745337690631812
2021-01-14 06:30:00,37.63,0.09396296928327635
2021-01-14 06:45:00,37.66,0.11609053627760241
2021-01-14 07:00:00,37.89,0.10114353640416036
2021-01-14 07:15:00,35.9974,0.11617442455242956
2021-01-14 07:30:00,35.71,0.07228213429256587
2021-01-14 07:45:00,37.0999,0.085201113585746
2021-01-14 08:00:00,36.98,0.08235656465942723
2021-01-14 08:15:00,36.5501,0.08873172356369688
2021-01-14 08:30:00,38.1,0.028125174825174824
2021-01-14 08:45:00,38.09,0.02584852245862882
2021-01-14 09:00:00,35.26,0.05789512534818927
2021-01-14 09:15:00,35.16,0.06209441964285712
2021-01-14 09:30:00,34.6317,0.06299847677075397
2021-01-14 09:45:00,34.305,0.08007317629179331
2021-01-14 10:00:00,34.2502,0.0809431765612951
2021-01-14 10:15:00,35.21,0.0795740341419586
2021-01-14 10:30:00,36.4287,0.07987319078947375
2021-01-14 10:45:00,35.26,0.08208605769230759
2021-01-14 11:00:00,37.075,0.05215233918128644
2021-01-14 11:15:00,36.885,0.061441922077922144
2021-01-14 11:30:00,39.29,0.06996431116389533
2021-01-14 11:45:00,41.0719,0.062241060903732666
2021-01-14 12:00:00,39.28,0.08317456521739128
2021-01-14 12:15:00,37.96,0.04792915011914214
2021-01-14 12:30:00,38.62,0.06712165325530352
2021-01-14 12:45:00,40.23,0.09636570972886754
2021-01-14 13:00:00,39.91,0.09826549239391505
2021-01-14 13:15:00,38.985,0.07994450381679374
2021-01-14 13:30:00,38.945,0.07231857467778599
2021-01-14 13:45:00,38.4624,0.08865807692307678
2021-01-14 14:00:00,38.795,0.06190204241948146
2021-01-14 14:15:00,39.2941,0.05346068441064624
2021-01-14 14:30:00,39.55,0.060881387755102045
2021-01-14 14:45:00,38.02,0.0655671303074669
2021-01-14 15:00:00,39.5214,0.09009448669201511
2021-01-14 15:15:00,40.0,0.09996839546191248
2021-01-14 15:30:00,38.75,0.08721106271776992
2021-01-14 15:45:00,39.41,0.11896266924564793
2021-01-14 16:00:00,39.84,0.10367786187322606
2021-01-14 16:15:00,39.55,0.10460722402597405
2021-01-14 16:30:00,39.86,0.0842520399666943
2021-01-14 16:45:00,42.75,0.10265232358003429
2021-01-14 17:00:00,42.51,0.07203381601362852
2021-01-14 17:15:00,42.4,0.11182838312829527
2021-01-14 17:30:00,42.7999,0.10443481624758202
2021-01-14 17:45:00,42.28,0.09882565729827737
2021-01-14 18:00:00,41.85,0.09229179646936651
2021-01-14 18:15:00,41.9,0.09592972332015798
2021-01-14 18:30:00,42.2,0.09557378435517958
2021-01-14 18:45:00,42.35,0.08533919222139119
2021-01-14 19:00:00,42.1,0.08038630952380955
2021-01-14 19:15:00,42.1,0.08349135234590611
2021-01-14 19:30:00,42.1,0.06722051526717547
2021-01-14 19:45:00,42.1,0.08922810327706052
2021-01-14 20:00:00,42.1,0.10344406952965228
2021-01-14 20:15:00,42.1,0.08307847976307992
2021-01-14 20:30:00,42.1,0.11108428428428428
2021-01-14 20:45:00,42.1,0.1109711578947368
2021-01-14 21:00:00,42.1,0.09058674832962135
2021-01-14 21:15:00,42.1,0.11273441295546557
2021-01-14 21:30:00,42.1,0.11462422680412371
2021-01-14 21:45:00,42.1,0.09024106925880925
2021-01-14 22:00:00,42.1,0.08863738938053081
2021-01-14 22:15:00,42.1,0.10959422604422593
2021-01-14 22:30:00,42.1,0.10835025380710657
2021-01-14 22:45:00,42.1,0.09845375153751526
2021-01-14 23:00:00,42.1,0.10261266490765165
2021-01-14 23:15:00,42.1,0.0921376373626372
2021-01-14 23:30:00,42.1,0.06756788218793823
2021-01-14 23:45:00,42.1,0.07140150684931511
2021-01-15 00:00:00,42.1,0.03717238095238092
2021-01-15 00:15:00,42.1,0.11104796296296288
2021-01-15 00:30:00,42.1,0.08604785847299808
2021-01-15 00:45:00,42.1,0.08429740740740739
2021-01-15 01:00:00,42.1,0.08700655021834065
2021-01-15 01:15:00,42.1,0.0710590804597701
2021-01-15 01:30:00,42.1,0.09421515151515149
2021-01-15 01:45:00,42.1,0.08710498866213147
2021-01-15 02:00:00,42.1,0.06788160621761656
2021-01-15 02:15:00,42.1,0.08267223719676546
2021-01-15 02:30:00,42.1,0.08157558139534886
2021-01-15 02:45:00,42.1,0.09225887573964497
2021-01-15 03:00:00,42.1,0.06735612903225803
2021-01-15 03:15:00,42.2,0.07038885630498531
2021-01-15 03:30:00,40.98,0.03216347305389221
2021-01-15 03:45:00,40.65,0.09520588235294125
2021-01-15 04:00:00,42.0,0.051419488817891365
2021-01-15 04:15:00,41.85,0.13353146417445474
2021-01-15 04:30:00,41.38,0.06758240000000001
2021-01-15 04:45:00,41.59,0.10290029325513188
2021-01-15 05:00:00,41.32,0.08895380577427815
2021-01-15 05:15:00,40.5,0.06979576059850369
2021-01-15 05:30:00,40.63,0.10736106382978715
2021-01-15 05:45:00,40.95,0.06866067864271462
2021-01-15 06:00:00,40.68,0.06438553345388787
2021-01-15 06:15:00,40.82,0.0462833049403748
2021-01-15 06:30:00,38.69,0.05345709828393138
2021-01-15 06:45:00,38.55,0.058854333764553596
2021-01-15 07:00:00,38.79,0.06445776699029127
2021-01-15 07:15:00,38.5,0.045006069651741254
2021-01-15 07:30:00,37.5,0.058518493803622465
2021-01-15 07:45:00,37.69,0.08975121107266422
2021-01-15 08:00:00,38.1,0.07616153846153846
2021-01-15 08:15:00,38.277,0.05528970207253884
2021-01-15 08:30:00,38.83,0.05540585911784064
2021-01-15 08:45:00,38.49,0.032624900962082586
2021-01-15 09:00:00,38.21,0.022621064108155238
2021-01-15 09:15:00,37.384,0.009254028021015761
2021-01-15 09:30:00,36.78,0.04369442708333327
2021-01-15 09:45:00,36.14,0.0636649870801033
2021-01-15 10:00:00,36.715,0.034486298076923036
2021-01-15 10:15:00,36.615,0.05274825124910771
2021-01-15 10:30:00,36.8799,0.0655156297420333
2021-01-15 10:45:00,36.52,0.07805425303788405
2021-01-15 11:00:00,36.58,0.055442414860681036
2021-01-15 11:15:00,34.2765,0.06870443250503684
2021-01-15 11:30:00,35.01,0.0781171003717471
2021-01-15 11:45:00,35.14,0.07015244195356281
2021-01-15 12:00:00,36.41,0.05884678217821779
2021-01-15 12:15:00,35.8021,0.06597613548883755
2021-01-15 12:30:00,35.355,0.07919218071242388
2021-01-15 12:45:00,35.6199,0.058591541353383375
2021-01-15 13:00:00,35.9999,0.057907811080835564
2021-01-15 13:15:00,35.99,0.04108029330889087
2021-01-15 13:30:00,36.15,0.07589265858873837
2021-01-15 13:45:00,36.6939,0.05730704012112031
2021-01-15 14:00:00,38.075,0.03608498862774832
2021-01-15 14:15:00,37.88,0.012549445865302641
2021-01-15 14:30:00,37.0647,0.03851162055335968
2021-01-15 14:45:00,36.72,0.05045400778210105
2021-01-15 15:00:00,35.87,0.05395103878116339
2021-01-15 15:15:00,35.6,0.0822616229923922
2021-01-15 15:30:00,35.1,0.07046088709677416
2021-01-15 15:45:00,35.04,0.04930566666666668
2021-01-15 16:00:00,35.05,0.061333213429256565
2021-01-15 16:15:00,35.2,0.09381738066095453
2021-01-15 16:30:00,35.2499,0.0831766203703704
2021-01-15 16:45:00,35.67,0.07461820809248554
2021-01-15 17:00:00,35.85,0.09920850077279748
2021-01-15 17:15:00,35.8,0.0849332428765264
2021-01-15 17:30:00,35.9,0.058518873239436574
2021-01-15 17:45:00,36.06,0.11755370078740161
2021-01-15 18:00:00,35.99,0.07511524590163927
2021-01-15 18:15:00,35.9,0.07610169204737728
2021-01-15 18:30:00,35.9301,0.07713308823529408
2021-01-15 18:45:00,35.8,0.06760297397769516
2021-01-15 19:00:00,36.25,0.06714859504132223
2021-01-15 19:15:00,36.25,0.10716993243243231
2021-01-15 19:30:00,36.25,0.09717027027027023
2021-01-15 19:45:00,36.25,0.10719873417721519
2021-01-15 20:00:00,36.25,0.09045719120135344
2021-01-15 20:15:00,36.25,0.10677157258064508
2021-01-15 20:30:00,36.25,0.11106447105788421
2021-01-15 20:45:00,36.25,0.10772514506769827
2021-01-15 21:00:00,36.25,0.09708386454183264
2021-01-15 21:15:00,36.25,0.10102068965517243
2021-01-15 21:30:00,36.25,0.10957035398230093
2021-01-15 21:45:00,36.25,0.08383006396588483
2021-01-15 22:00:00,36.25,0.08954555808656042
2021-01-15 22:15:00,36.25,0.12897390300230951
2021-01-15 22:30:00,36.25,0.09695771670190263
2021-01-15 22:45:00,36.25,0.07781113402061851
2021-01-15 23:00:00,36.25,0.11300620689655172
2021-01-15 23:15:00,36.25,0.08412997858672384
2021-01-15 23:30:00,36.25,0.05223212669683258
2021-01-15 23:45:00,36.25,0.05999270072992702
2021-01-16 00:00:00,36.25,0.09764790575916234
2021-01-16 00:15:00,36.25,0.11586025641025637
2021-01-16 00:30:00,36.25,0.12978406593406597
2021-01-16 00:45:00,36.25,0.09350874125874127
2021-01-16 01:00:00,36.25,0.16781651917404114
2021-01-16 01:15:00,36.25,0.13567060810810813
2021-01-16 01:30:00,36.25,0.05341587837837836
2021-01-16 01:45:00,36.25,0.09844679999999999
2021-01-16 02:00:00,36.25,0.1055410256410256
2021-01-16 02:15:00,36.25,0.08918641304347825
2021-01-16 02:30:00,36.25,0.11138988764044944
2021-01-16 02:45:00,36.25,0.07852707182320441
2021-01-16 03:00:00,36.25,0.09812827586206897
2021-01-16 03:15:00,36.25,0.06187777777777778
2021-01-16 03:30:00,36.25,0.0862848275862069
2021-01-16 03:45:00,36.25,0.07674230769230768
2021-01-16 04:00:00,36.25,0.13640576923076933
2021-01-16 04:15:00,36.25,0.06126578947368421
2021-01-16 04:30:00,36.25,0.0435760736196319
2021-01-16 04:45:00,36.25,0.040044970414201186
2021-01-16 05:00:00,36.25,0.09036451612903225
2021-01-16 05:15:00,36.25,0.1271752212389381
2021-01-16 05:30:00,36.25,0.003175238095238087
2021-01-16 05:45:00,36.25,0.060953333333333345
2021-01-16 06:00:00,36.25,0.12227063492063497
2021-01-16 06:15:00,36.25,0.056289795918367344
2021-01-16 06:30:00,36.25,0.0580433734939759
2021-01-16 06:45:00,36.25,0.019931034482758632
2021-01-16 07:00:00,36.25,0.05656702127659575
2021-01-16 07:15:00,36.25,0.09621333333333337
2021-01-16 07:30:00,36.25,0.07507179487179491
2021-01-16 07:45:00,36.25,0.13787372262773723
2021-01-16 08:00:00,36.25,0.08601945701357475
2021-01-16 08:15:00,36.25,0.09710214285714282
2021-01-16 08:30:00,36.25,0.05823470031545741
2021-01-16 08:45:00,36.25,0.07210699708454812
2021-01-16 09:00:00,36.25,0.07899843750000003
2021-01-16 09:15:00,36.25,0.09652588832487308
2021-01-16 09:30:00,36.25,0.13427974358974357
2021-01-16 09:45:00,36.25,0.0974078804347827
2021-01-16 10:00:00,36.25,0.12378418708240536
2021-01-16 10:15:00,36.25,0.07647026431718057
2021-01-16 10:30:00,36.25,0.09315790645879735
2021-01-16 10:45:00,36.25,0.11491151960784311
2021-01-16 11:00:00,36.25,0.11559927360774813
2021-01-16 11:15:00,36.25,0.06647583148558762
2021-01-16 11:30:00,36.25,0.10444447058823522
2021-01-16 11:45:00,36.25,0.09364491150442474
2021-01-16 12:00:00,36.25,0.11725485829959512
2021-01-16 12:15:00,36.25,0.08070204545454548
2021-01-16 12:30:00,36.25,0.08540137931034479
2021-01-16 12:45:00,36.25,0.09474298642533932
2021-01-16 13:00:00,36.25,0.10646586956521732
2021-01-16 13:15:00,36.25,0.08352202970297026
2021-01-16 13:30:00,36.25,0.10951859154929572
2021-01-16 13:45:00,36.25,0.11374934383202097
2021-01-16 14:00:00,36.25,0.09837310924369748
2021-01-16 14:15:00,36.25,0.10842914285714286
2021-01-16 14:30:00,36.25,0.14122142857142853
2021-01-16 14:45:00,36.25,0.14850696378830075
2021-01-16 15:00:00,36.25,0.10478207282913166
2021-01-16 15:15:00,36.25,0.11192970588235283
2021-01-16 15:30:00,36.25,0.0941755681818182
2021-01-16 15:45:00,36.25,0.14489144736842105
2021-01-16 16:00:00,36.25,0.091256906077348
2021-01-16 16:15:00,36.25,0.08726369426751596
2021-01-16 16:30:00,36.25,0.06737831325301202
2021-01-16 16:45:00,36.25,0.04921253333333336
2021-01-16 17:00:00,36.25,0.1180104046242775
2021-01-16 17:15:00,36.25,0.10228873626373612
2021-01-16 17:30:00,36.25,0.11922146892655361
2021-01-16 17:45:00,36.25,0.14742358803986702
2021-01-16 18:00:00,36.25,0.08442030769230763
2021-01-16 18:15:00,36.25,0.12672523364485974
2021-01-16 18:30:00,36.25,0.0922420245398773
2021-01-16 18:45:00,36.25,0.1023227564102564
2021-01-16 19:00:00,36.25,0.07932246153846159
2021-01-16 19:15:00,36.25,0.11772064343163538
2021-01-16 19:30:00,36.25,0.11897187499999987
2021-01-16 19:45:00,36.25,0.09700932642487056
2021-01-16 20:00:00,36.25,0.0982568965517241
2021-01-16 20:15:00,36.25,0.06891005154639172
2021-01-16 20:30:00,36.25,0.08148025477707004
2021-01-16 20:45:00,36.25,0.08679281249999996
2021-01-16 21:00:00,36.25,0.05420302197802194
2021-01-16 21:15:00,36.25,0.10103961661341851
2021-01-16 21:30:00,36.25,0.09974612903225805
2021-01-16 21:45:00,36.25,0.09522920110192837
2021-01-16 22:00:00,36.25,0.06218729641693812
2021-01-16 22:15:00,36.25,0.07637326388888886
2021-01-16 22:30:00,36.25,0.11610126582278486
2021-01-16 22:45:00,36.25,0.11986633333333332
2021-01-16 23:00:00,36.25,0.14413644859813085
2021-01-16 23:15:00,36.25,0.10458262195121956
2021-01-16 23:30:00,36.25,0.13411378091872803
2021-01-16 23:45:00,36.25,0.11138850174216029
2021-01-17 00:00:00,36.25,0.12745803921568627
2021-01-17 00:15:00,36.25,0.10343843749999995
2021-01-17 00:30:00,36.25,0.09425535714285718
2021-01-17 00:45:00,36.25,0.07187970297029703
2021-01-17 01:00:00,36.25,0.13320983606557377
2021-01-17 01:15:00,36.25,0.10699816513761468
2021-01-17 01:30:00,36.25,0.08657050691244239
2021-01-17 01:45:00,36.25,0.08849230769230773
2021-01-17 02:00:00,36.25,0.06254325581395344
2021-01-17 02:15:00,36.25,0.045778854625550675
2021-01-17 02:30:00,36.25,0.08600287081339716
2021-01-17 02:45:00,36.25,0.12235125628140703
2021-01-17 03:00:00,36.25,0.10528251748251749
2021-01-17 03:15:00,36.25,0.06258750000000003
2021-01-17 03:30:00,36.25,0.1225862595419847
2021-01-17 03:45:00,36.25,0.023371578947368424
2021-01-17 04:00:00,36.25,0.14225900000000002
2021-01-17 04:15:00,36.25,0.1574252427184466
2021-01-17 04:30:00,36.25,0.02657500000000001
2021-01-17 04:45:00,36.25,0.1458712962962963
2021-01-17 05:00:00,36.25,0.11952916666666669
2021-01-17 05:15:00,36.25,0.10769595959595957
2021-01-17 05:30:00,36.25,0.1212885714285714
2021-01-17 05:45:00,36.25,0.2114842696629213
2021-01-17 06:00:00,36.25,0.03319999999999999
2021-01-17 06:15:00,36.25,0.15170973451327432
2021-01-17 06:30:00,36.25,0.06691857142857144
2021-01-17 06:45:00,36.25,0.08597480314960627
2021-01-17 07:00:00,36.25,0.09754701492537313
2021-01-17 07:15:00,36.25,0.13780903614457826
2021-01-17 07:30:00,36.25,0.10645219780219774
2021-01-17 07:45:00,36.25,0.07810309278350513
2021-01-17 08:00:00,36.25,0.06972352941176475
2021-01-17 08:15:00,36.25,0.08812489082969437
2021-01-17 08:30:00,36.25,0.1494225108225108
2021-01-17 08:45:00,36.25,0.1352417840375587
2021-01-17 09:00:00,36.25,0.133053667953668
2021-01-17 09:15:00,36.25,0.15446200000000004
2021-01-17 09:30:00,36.25,0.15650456140350869
2021-01-17 09:45:00,36.25,0.10900888888888889
2021-01-17 10:00:00,36.25,0.11504216867469874
2021-01-17 10:15:00,36.25,0.11360791556728225
2021-01-17 10:30:00,36.25,0.08486238805970145
2021-01-17 10:45:00,36.25,0.12089290123456792
2021-01-17 11:00:00,36.25,0.08219921259842522
2021-01-17 11:15:00,36.25,0.07708422939068102
2021-01-17 11:30:00,36.25,0.07764070512820508
2021-01-17 11:45:00,36.25,0.1420429042904289
2021-01-17 12:00:00,36.25,0.14366753246753247
2021-01-17 12:15:00,36.25,0.11501540697674426
2021-01-17 12:30:00,36.25,0.11526639784946237
2021-01-17 12:45:00,36.25,0.1164027777777778
2021-01-17 13:00:00,36.25,0.13598716049382728
2021-01-17 13:15:00,36.25,0.09252072538860098
2021-01-17 13:30:00,36.25,0.1181474114441417
2021-01-17 13:45:00,36.25,0.11488795180722895
2021-01-17 14:00:00,36.25,0.1213112676056337
2021-01-17 14:15:00,36.25,0.08952078947368422
2021-01-17 14:30:00,36.25,0.04155972972972975
2021-01-17 14:45:00,36.25,0.07697523364485978
2021-01-17 15:00:00,36.25,0.11260546318289787
2021-01-17 15:15:00,36.25,0.09017244444444446
2021-01-17 15:30:00,36.25,0.06945535248041777
2021-01-17 15:45:00,36.25,0.10880613810741684
2021-01-17 16:00:00,36.25,0.09813877551020404
2021-01-17 16:15:00,36.25,0.05609088729016788
2021-01-17 16:30:00,36.25,0.134277894736842
2021-01-17 16:45:00,36.25,0.0644350305498982
2021-01-17 17:00:00,36.25,0.04733922902494328
2021-01-17 17:15:00,36.25,0.05961801566579634
2021-01-17 17:30:00,36.25,0.05121460674157304
2021-01-17 17:45:00,36.25,0.10045805739514344
2021-01-17 18:00:00,36.25,0.08683341013824875
2021-01-17 18:15:00,36.25,0.06010671462829736
2021-01-17 18:30:00,36.25,0.05391855072463767
2021-01-17 18:45:00,36.25,0.07537978436657682
2021-01-17 19:00:00,36.25,0.09216524999999995
2021-01-17 19:15:00,36.25,0.08669598214285715
2021-01-17 19:30:00,36.25,0.03350509259259261
2021-01-17 19:45:00,36.25,0.05326335078534032
2021-01-17 20:00:00,36.25,0.05682145833333332
2021-01-17 20:15:00,36.25,0.049576923076923046
2021-01-17 20:30:00,36.25,0.0415643584521385
2021-01-17 20:45:00,36.25,0.08187037914691941
2021-01-17 21:00:00,36.25,0.0771627118644068
2021-01-17 21:15:00,36.25,0.055366933867735516
2021-01-17 21:30:00,36.25,0.01454423076923077
2021-01-17 21:45:00,36.25,0.05380087527352296
2021-01-17 22:00:00,36.25,0.08175981524249429
2021-01-17 22:15:00,36.25,0.08552487046632126
2021-01-17 22:30:00,36.25,0.022448979591836737
2021-01-17 22:45:00,36.25,0.09319077380952379
2021-01-17 23:00:00,36.25,0.09572006079027354
2021-01-17 23:15:00,36.25,0.0656810734463277
2021-01-17 23:30:00,36.25,0.057591847826086916
2021-01-17 23:45:00,36.25,0.06351183800623054
2021-01-18 00:00:00,36.25,0.10190666666666665
2021-01-18 00:15:00,36.25,0.07018485804416405
2021-01-18 00:30:00,36.25,0.08035730994152049
2021-01-18 00:45:00,36.25,0.09775143678160911
2021-01-18 01:00:00,36.25,0.09971629072681697
2021-01-18 01:15:00,36.25,0.09386101265822784
2021-01-18 01:30:00,36.25,0.06215803571428567
2021-01-18 01:45:00,36.25,0.0021037499999999945
2021-01-18 02:00:00,36.25,0.09822515923566881
2021-01-18 02:15:00,36.25,0.0893208
2021-01-18 02:30:00,36.25,0.06492403433476392
2021-01-18 02:45:00,36.25,0.06882360515021459
2021-01-18 03:00:00,36.25,0.06855350000000002
2021-01-18 03:15:00,36.25,0.08343422459893053
2021-01-18 03:30:00,36.25,0.03970681818181818
2021-01-18 03:45:00,36.25,0.09305028248587568
2021-01-18 04:00:00,36.25,0.04518052631578947
2021-01-18 04:15:00,36.25,0.05444632768361582
2021-01-18 04:30:00,36.25,0.0864670157068063
2021-01-18 04:45:00,36.25,0.1037559523809524
2021-01-18 05:00:00,36.25,0.04986043956043958
2021-01-18 05:15:00,36.25,0.07546157894736842
2021-01-18 05:30:00,36.25,0.08991076923076927
2021-01-18 05:45:00,36.25,0.07562806122448983
2021-01-18 06:00:00,36.25,0.045252999999999995
2021-01-18 06:15:00,36.25,0.014716267942583747
2021-01-18 06:30:00,36.25,0.03664938271604938
2021-01-18 06:45:00,36.25,0.10501471861471862
2021-01-18 07:00:00,36.25,0.09364336569579292
2021-01-18 07:15:00,36.25,0.04634123989218331
2021-01-18 07:30:00,36.25,0.09085733333333333
2021-01-18 07:45:00,36.25,0.1357077669902913
2021-01-18 08:00:00,36.25,0.04839262086513994
2021-01-18 08:15:00,36.25,0.09722171945701355
2021-01-18 08:30:00,36.25,0.060099821746880534
2021-01-18 08:45:00,36.25,0.08902979452054785
2021-01-18 09:00:00,36.25,0.10218875219683651
2021-01-18 09:15:00,36.25,0.054186159844054546
2021-01-18 09:30:00,36.25,0.12600468749999985
2021-01-18 09:45:00,36.25,0.047775757575757576
2021-01-18 10:00:00,36.25,0.10625603773584907
2021-01-18 10:15:00,36.25,0.09155936952714525
2021-01-18 10:30:00,36.25,0.09925857142857139
2021-01-18 10:45:00,36.25,0.08284362519201231
2021-01-18 11:00:00,36.25,0.11097185534591178
2021-01-18 11:15:00,36.25,0.08642298456260715
2021-01-18 11:30:00,36.25,0.0867278546712803
2021-01-18 11:45:00,36.25,0.04670089928057554
2021-01-18 12:00:00,36.25,0.06951771217712177
2021-01-18 12:15:00,36.25,0.11080770676691722
2021-01-18 12:30:00,36.25,0.07469107142857145
2021-01-18 12:45:00,36.25,0.09351045296167244
2021-01-18 13:00:00,36.25,0.10194013157894725
2021-01-18 13:15:00,36.25,0.09231492007104791
2021-01-18 13:30:00,36.25,0.07119209677419364
2021-01-18 13:45:00,36.25,0.09306601208459213
2021-01-18 14:00:00,36.25,0.07432223974763404
