time,open,rolling_average
2021-01-13 11:15:00,31.7501,0.0784439044955654
2021-01-13 11:30:00,31.24,0.0779963816017925
2021-01-13 11:45:00,30.9462,0.0802481224955402
2021-01-13 12:00:00,32.3299,0.08220602751418683
2021-01-13 12:15:00,34.29,0.0826682295153786
2021-01-13 12:30:00,33.1,0.08523224069710406
2021-01-13 12:45:00,31.88,0.08745241220028305
2021-01-13 13:00:00,32.56,0.08710478622192765
2021-01-13 13:15:00,33.465,0.08712288894541384
2021-01-13 13:30:00,33.3097,0.0868635492177195
2021-01-13 13:45:00,32.8,0.08672552194100148
2021-01-13 14:00:00,33.255,0.08733867257585766
2021-01-13 14:15:00,33.03,0.08582082483615465
2021-01-13 14:30:00,32.9899,0.08644649649894519
2021-01-13 14:45:00,31.3135,0.08765140768570176
2021-01-13 15:00:00,32.105,0.08618923711870077
2021-01-13 15:15:00,31.3998,0.0874584131568365
2021-01-13 15:30:00,31.1,0.09285638431839863
2021-01-13 15:45:00,31.31,0.09390335538923626
2021-01-13 16:00:00,31.15,0.09632719069372842
2021-01-13 16:15:00,31.38,0.10229604133031332
2021-01-13 16:30:00,32.77,0.10396398259642267
2021-01-13 16:45:00,32.2,0.10260948455209414
2021-01-13 17:00:00,32.19,0.10498241143124093
2021-01-13 17:15:00,32.12,0.1019285493590855
2021-01-13 17:30:00,32.75,0.10166680158915833
2021-01-13 17:45:00,32.57,0.10205524076765472
2021-01-13 18:00:00,32.42,0.09808236879760687
2021-01-13 18:15:00,32.49,0.09697157864249611
2021-01-13 18:30:00,32.39,0.09598566947652998
2021-01-13 18:45:00,32.4001,0.10174703211850702
2021-01-13 19:00:00,32.7,0.10285218134927317
2021-01-13 19:15:00,32.7,0.10411352119889722
2021-01-13 19:30:00,32.7,0.10341850658257566
2021-01-13 19:45:00,32.7,0.10399697306126411
2021-01-13 20:00:00,32.7,0.10807769467634239
2021-01-13 20:15:00,32.7,0.10316940476222157
2021-01-13 20:30:00,32.7,0.10366102914331608
2021-01-13 20:45:00,32.7,0.10097011878295574
2021-01-13 21:00:00,32.7,0.10359309392878004
2021-01-13 21:15:00,32.7,0.10498699556466323
2021-01-13 21:30:00,32.7,0.1048016408111421
2021-01-13 21:45:00,32.7,0.10493332606156547
2021-01-13 22:00:00,32.7,0.10187958651192457
2021-01-13 22:15:00,32.7,0.10507148186293858
2021-01-13 22:30:00,32.7,0.10058531973464874
2021-01-13 22:45:00,32.7,0.09665107211560112
2021-01-13 23:00:00,32.7,0.09563737234179413
2021-01-13 23:15:00,32.7,0.08848861576194728
2021-01-13 23:30:00,32.7,0.08418473384169442
2021-01-13 23:45:00,32.7,0.07652520628030922
2021-01-14 00:00:00,32.7,0.07051110742643556
2021-01-14 00:15:00,32.7,0.06875777965163665
2021-01-14 00:30:00,32.7,0.07288942327935301
2021-01-14 00:45:00,32.7,0.07849438510751588
2021-01-14 01:00:00,32.7,0.07429336669927233
2021-01-14 01:15:00,32.7,0.07518314282080228
2021-01-14 01:30:00,32.7,0.08092635317878681
2021-01-14 01:45:00,32.7,0.08090761827540517
2021-01-14 02:00:00,32.7,0.09184501393523255
2021-01-14 02:15:00,32.7,0.08835737417639919
2021-01-14 02:30:00,32.7,0.08996776748315113
2021-01-14 02:45:00,32.7,0.08818789582722737
2021-01-14 03:00:00,32.7,0.08885892828634992
2021-01-14 03:15:00,33.48,0.09496625428206035
2021-01-14 03:30:00,34.97,0.09299026544633467
2021-01-14 03:45:00,34.9,0.09359993145774385
2021-01-14 04:00:00,35.91,0.08753557769257223
2021-01-14 04:15:00,37.57,0.09445069669434855
2021-01-14 04:30:00,37.4,0.09209021225283345
2021-01-14 04:45:00,37.1,0.0998743917213026
2021-01-14 05:00:00,36.0,0.11004746070367358
2021-01-14 05:15:00,35.99,0.10937676612790273
2021-01-14 05:30:00,35.28,0.11040090497733454
2021-01-14 05:45:00,36.15,0.11877511861658509
2021-01-14 06:00:00,35.72,0.12035622106942076
2021-01-14 06:15:00,36.0,0.11754312171456648
2021-01-14 06:30:00,37.63,0.11755869411336611
2021-01-14 06:45:00,37.66,0.11083178912640576
2021-01-14 07:00:00,37.89,0.10232608748191116
2021-01-14 07:15:00,35.9974,0.10489539810383493
2021-01-14 07:30:00,35.71,0.099170541192489
2021-01-14 07:45:00,37.0999,0.09558276994294607
2021-01-14 08:00:00,36.98,0.09433308199519073
2021-01-14 08:15:00,36.5501,0.09449287532736309
2021-01-14 08:30:00,38.1,0.08626315102010039
2021-01-14 08:45:00,38.09,0.0749828992927287
2021-01-14 09:00:00,35.26,0.0695768479107323
2021-01-14 09:15:00,35.16,0.06281684729703575
2021-01-14 09:30:00,34.6317,0.06165639010680926
2021-01-14 09:45:00,34.305,0.06101539794506518
2021-01-14 10:00:00,34.2502,0.060838724432798655
2021-01-14 10:15:00,35.21,0.05969401325508138
2021-01-14 10:30:00,36.4287,0.06616251525061874
2021-01-14 10:45:00,35.26,0.07319220715482859
2021-01-14 11:00:00,37.075,0.07247435888396574
2021-01-14 11:15:00,36.885,0.07239279668834886
2021-01-14 11:30:00,39.29,0.07326352598749153
2021-01-14 11:45:00,41.0719,0.07103451156398397
2021-01-14 12:00:00,39.28,0.07131343514599597
2021-01-14 12:15:00,37.96,0.06735782464314391
2021-01-14 12:30:00,38.62,0.06576388245137263
2021-01-14 12:45:00,40.23,0.06754883895594263
2021-01-14 13:00:00,39.91,0.07331298310752121
2021-01-14 13:15:00,38.985,0.07562580582488015
2021-01-14 13:30:00,38.945,0.07592008876411649
2021-01-14 13:45:00,38.4624,0.0792222157665345
2021-01-14 14:00:00,38.795,0.07656315041679577
2021-01-14 14:15:00,39.2941,0.07725459220323379
2021-01-14 14:30:00,39.55,0.07647455901570861
2021-01-14 14:45:00,38.02,0.07262473658803352
2021-01-14 15:00:00,39.5214,0.07160336087529603
2021-01-14 15:15:00,40.0,0.07410634733093588
2021-01-14 15:30:00,38.75,0.07596790833593388
2021-01-14 15:45:00,39.41,0.07975598237625527
2021-01-14 16:00:00,39.84,0.08497795980797333
2021-01-14 16:15:00,39.55,0.09137127725988932
2021-01-14 16:30:00,39.86,0.09429260878633834
2021-01-14 16:45:00,42.75,0.09892825794540927
2021-01-14 17:00:00,42.51,0.09667067411061094
2021-01-14 17:15:00,42.4,0.09815317256890879
2021-01-14 17:30:00,42.7999,0.1003061417601353
2021-01-14 17:45:00,42.28,0.09778901526671398
2021-01-14 18:00:00,41.85,0.09636575709123155
2021-01-14 18:15:00,41.9,0.09528106950300452
2021-01-14 18:30:00,42.2,0.09669628755156519
2021-01-14 18:45:00,42.35,0.0945321461317348
2021-01-14 19:00:00,42.1,0.09557620782050744
2021-01-14 19:15:00,42.1,0.09203407897270878
2021-01-14 19:30:00,42.1,0.08738229135015797
2021-01-14 19:45:00,42.1,0.08618259709750586
2021-01-14 20:00:00,42.1,0.08757663123004159
2021-01-14 20:15:00,42.1,0.08597022578540683
2021-01-14 20:30:00,42.1,0.08790903827654492
2021-01-14 20:45:00,42.1,0.09111303398571312
2021-01-14 21:00:00,42.1,0.09238808883643959
2021-01-14 21:15:00,42.1,0.09604347141263453
2021-01-14 21:30:00,42.1,0.10196893535475304
2021-01-14 21:45:00,42.1,0.10209555610247165
2021-01-14 22:00:00,42.1,0.10024472108383145
2021-01-14 22:15:00,42.1,0.10355918936897471
2021-01-14 22:30:00,42.1,0.1032174355593275
2021-01-14 22:45:00,42.1,0.1016527597646748
2021-01-14 23:00:00,42.1,0.1031559993369286
2021-01-14 23:15:00,42.1,0.10058140238782505
2021-01-14 23:30:00,42.1,0.09469935931080187
2021-01-14 23:45:00,42.1,0.0923444140096151
2021-01-15 00:00:00,42.1,0.08591128795609637
2021-01-15 00:15:00,42.1,0.08609300507093848
2021-01-15 00:30:00,42.1,0.08330520565417492
2021-01-15 00:45:00,42.1,0.08153566263791143
2021-01-15 01:00:00,42.1,0.07958489830174756
2021-01-15 01:15:00,42.1,0.07695007868888917
2021-01-15 01:30:00,42.1,0.08028098735479083
2021-01-15 01:45:00,42.1,0.08224392258139288
2021-01-15 02:00:00,42.1,0.08608257573954732
2021-01-15 02:15:00,42.1,0.08253561001877266
2021-01-15 02:30:00,42.1,0.0819765753840665
2021-01-15 02:45:00,42.1,0.08297175892559619
2021-01-15 03:00:00,42.1,0.08051545627733586
2021-01-15 03:15:00,42.2,0.08043167825798776
2021-01-15 03:30:00,40.98,0.07267521845033036
2021-01-15 03:45:00,40.65,0.07368783016168158
2021-01-15 04:00:00,42.0,0.07163006548671594
2021-01-15 04:15:00,41.85,0.0779874688589271
2021-01-15 04:30:00,41.38,0.07623832118450849
2021-01-15 04:45:00,41.59,0.07756849837394436
2021-01-15 05:00:00,41.32,0.08026820796669687
2021-01-15 05:15:00,40.5,0.08019407100338667
2021-01-15 05:30:00,40.63,0.08959376985037354
2021-01-15 05:45:00,40.95,0.08627561938659521
2021-01-15 06:00:00,40.68,0.08789637496609477
2021-01-15 06:15:00,40.82,0.07699035506183477
2021-01-15 06:30:00,38.69,0.07522469234732619
2021-01-15 06:45:00,38.55,0.06971894741100391
2021-01-15 07:00:00,38.79,0.06665694256300556
2021-01-15 07:15:00,38.5,0.06355823119466024
2021-01-15 07:30:00,37.5,0.05745290994138965
2021-01-15 07:45:00,37.69,0.06008922649513336
2021-01-15 08:00:00,38.1,0.06156122712108968
2021-01-15 08:15:00,38.277,0.06268702676261019
2021-01-15 08:30:00,38.83,0.06293062186684883
2021-01-15 08:45:00,38.49,0.05965194276653997
2021-01-15 09:00:00,38.21,0.054422354906272966
2021-01-15 09:15:00,37.384,0.04995334970243227
2021-01-15 09:30:00,36.78,0.04810034136239613
2021-01-15 09:45:00,36.14,0.04483956336332601
2021-01-15 10:00:00,36.715,0.03963015831524908
2021-01-15 10:15:00,36.615,0.039312476962320195
2021-01-15 10:30:00,36.8799,0.04057619829034427
2021-01-15 10:45:00,36.52,0.04625486729981945
2021-01-15 11:00:00,36.58,0.05035753614388518
2021-01-15 11:15:00,34.2765,0.05778883670438782
2021-01-15 11:30:00,35.01,0.06209167086543954
2021-01-15 11:45:00,35.14,0.06290260272462199
2021-01-15 12:00:00,36.41,0.06594766323728384
2021-01-15 12:15:00,35.8021,0.06760114876725005
2021-01-15 12:30:00,35.355,0.06931071763854889
2021-01-15 12:45:00,35.6199,0.06687787867798631
2021-01-15 13:00:00,35.9999,0.06718605320550561
2021-01-15 13:15:00,35.99,0.06373303580598737
2021-01-15 13:30:00,36.15,0.06345498058311128
2021-01-15 13:45:00,36.6939,0.06184930535405596
2021-01-15 14:00:00,38.075,0.05900408116024728
2021-01-15 14:15:00,37.88,0.052325744957305416
2021-01-15 14:30:00,37.0647,0.047240674937422386
2021-01-15 14:45:00,36.72,0.0462234832410121
2021-01-15 15:00:00,35.87,0.04572888670355307
2021-01-15 15:15:00,35.6,0.05087655291399075
2021-01-15 15:30:00,35.1,0.050197581477495215
2021-01-15 15:45:00,35.04,0.04919740979568851
2021-01-15 16:00:00,35.05,0.05235343789587705
2021-01-15 16:15:00,35.2,0.06251192974533354
2021-01-15 16:30:00,35.2499,0.06809505472245987
2021-01-15 16:45:00,35.67,0.07111557976125793
2021-01-15 17:00:00,35.85,0.0767727625102122
2021-01-15 17:15:00,35.8,0.07710671499572896
2021-01-15 17:30:00,35.9,0.07561396326356178
2021-01-15 17:45:00,36.06,0.08414496752865364
2021-01-15 18:00:00,35.99,0.08586772158770148
2021-01-15 18:15:00,35.9,0.08365326051100432
2021-01-15 18:30:00,35.9301,0.08289781899411978
2021-01-15 18:45:00,35.8,0.08202091472977098
2021-01-15 19:00:00,36.25,0.07801342651333656
2021-01-15 19:15:00,36.25,0.08079301270782481
2021-01-15 19:30:00,36.25,0.08562443733667902
2021-01-15 19:45:00,36.25,0.08433006651040571
2021-01-15 20:00:00,36.25,0.08624780967286999
2021-01-15 20:15:00,36.25,0.09008154473952847
2021-01-15 20:30:00,36.25,0.09432296759235223
2021-01-15 20:45:00,36.25,0.09933823897860262
2021-01-15 21:00:00,36.25,0.10308014766616641
2021-01-15 21:15:00,36.25,0.10231149231900893
2021-01-15 21:30:00,36.25,0.10386150278301277
2021-01-15 21:45:00,36.25,0.10094041900659648
2021-01-15 22:00:00,36.25,0.10082646486724736
2021-01-15 22:15:00,36.25,0.1036017561699554
2021-01-15 22:30:00,36.25,0.10183841187545771
2021-01-15 22:45:00,36.25,0.09809916049457273
2021-01-15 23:00:00,36.25,0.10008945328891262
2021-01-15 23:15:00,36.25,0.09797811440535656
2021-01-15 23:30:00,36.25,0.090810835994673
2021-01-15 23:45:00,36.25,0.08783116559017828
2021-01-16 00:00:00,36.25,0.08884395904925352
2021-01-16 00:15:00,36.25,0.08720475322524687
2021-01-16 00:30:00,36.25,0.09130804687926729
2021-01-16 00:45:00,36.25,0.09327024778403264
2021-01-16 01:00:00,36.25,0.10012153681871883
2021-01-16 01:15:00,36.25,0.10656411550889185
2021-01-16 01:30:00,36.25,0.10671208446908508
2021-01-16 01:45:00,36.25,0.1115188468778442
2021-01-16 02:00:00,36.25,0.1125054868630771
2021-01-16 02:15:00,36.25,0.10917125644222984
2021-01-16 02:30:00,36.25,0.10687198415552777
2021-01-16 02:45:00,36.25,0.10499927547608566
2021-01-16 03:00:00,36.25,0.09628824506208913
2021-01-16 03:15:00,36.25,0.08706414127079785
2021-01-16 03:30:00,36.25,0.09117275992177643
2021-01-16 03:45:00,36.25,0.08845969838331488
2021-01-16 04:00:00,36.25,0.09231779133203284
2021-01-16 04:15:00,36.25,0.0888277133858086
2021-01-16 04:30:00,36.25,0.0803509866332064
2021-01-16 04:45:00,36.25,0.075540723957081
2021-01-16 05:00:00,36.25,0.0745702539904514
2021-01-16 05:15:00,36.25,0.08273243442309644
2021-01-16 05:30:00,36.25,0.07234373573672534
2021-01-16 05:45:00,36.25,0.07037011394185355
2021-01-16 06:00:00,36.25,0.06860322215308676
2021-01-16 06:15:00,36.25,0.06798122295867215
2021-01-16 06:30:00,36.25,0.06978963544296515
2021-01-16 06:45:00,36.25,0.06727539345153483
2021-01-16 07:00:00,36.25,0.06305070659498027
2021-01-16 07:15:00,36.25,0.059180470606779674
2021-01-16 07:30:00,36.25,0.06816754020384928
2021-01-16 07:45:00,36.25,0.07778258886564976
2021-01-16 08:00:00,36.25,0.07325119162726723
2021-01-16 08:15:00,36.25,0.07835273499461418
2021-01-16 08:30:00,36.25,0.07837665084729936
2021-01-16 08:45:00,36.25,0.08489864617252305
2021-01-16 09:00:00,36.25,0.08770257320044858
2021-01-16 09:15:00,36.25,0.08774164257439104
2021-01-16 09:30:00,36.25,0.09514263616413463
2021-01-16 09:45:00,36.25,0.09008440589001532
2021-01-16 10:00:00,36.25,0.09480499714861913
2021-01-16 10:15:00,36.25,0.09222601233112385
2021-01-16 10:30:00,36.25,0.09659141309904135
2021-01-16 10:45:00,36.25,0.10194197841445322
2021-01-16 11:00:00,36.25,0.10651708292792174
2021-01-16 11:15:00,36.25,0.10276082582301106
2021-01-16 11:30:00,36.25,0.0990314166978225
2021-01-16 11:45:00,36.25,0.09856104558152776
2021-01-16 12:00:00,36.25,0.09774487948367648
2021-01-16 12:15:00,36.25,0.0982738521258471
2021-01-16 12:30:00,36.25,0.09730428623229052
2021-01-16 12:45:00,36.25,0.09478321958447755
2021-01-16 13:00:00,36.25,0.0936415440791612
2021-01-16 13:15:00,36.25,0.09577231885633403
2021-01-16 13:30:00,36.25,0.09640658397646659
2021-01-16 13:45:00,36.25,0.09891963801741613
2021-01-16 14:00:00,36.25,0.09655941938542892
2021-01-16 14:15:00,36.25,0.10002530656075359
2021-01-16 14:30:00,36.25,0.10700281271838906
2021-01-16 14:45:00,36.25,0.11372330988875924
2021-01-16 15:00:00,36.25,0.11351283529674853
2021-01-16 15:15:00,36.25,0.11706379481917135
2021-01-16 15:30:00,36.25,0.11514591689823665
2021-01-16 15:45:00,36.25,0.11903867984028667
2021-01-16 16:00:00,36.25,0.11814915444449299
2021-01-16 16:15:00,36.25,0.11550347337078962
2021-01-16 16:30:00,36.25,0.10627308395598756
2021-01-16 16:45:00,36.25,0.09386128014911664
2021-01-16 17:00:00,36.25,0.09551482162350987
2021-01-16 17:15:00,36.25,0.09430970042118278
2021-01-16 17:30:00,36.25,0.09744043801427471
2021-01-16 17:45:00,36.25,0.09775695559820545
2021-01-16 18:00:00,36.25,0.0969023808000754
2021-01-16 18:15:00,36.25,0.10183507322224337
2021-01-16 18:30:00,36.25,0.10494303713310153
2021-01-16 18:45:00,36.25,0.11158181501771691
2021-01-16 19:00:00,36.25,0.10674582213198992
2021-01-16 19:15:00,36.25,0.10867481052797733
2021-01-16 19:30:00,36.25,0.10864361128715812
2021-01-16 19:45:00,36.25,0.10234182858528355
2021-01-16 20:00:00,36.25,0.1040714021927106
2021-01-16 20:15:00,36.25,0.09684450443040211
2021-01-16 20:30:00,36.25,0.09549928321005122
2021-01-16 20:45:00,36.25,0.09355804022126915
2021-01-16 21:00:00,36.25,0.0904181102762142
2021-01-16 21:15:00,36.25,0.0883329819239371
2021-01-16 21:30:00,36.25,0.08592976367796935
2021-01-16 21:45:00,36.25,0.08570724801260159
2021-01-16 22:00:00,36.25,0.08119854799575334
2021-01-16 22:15:00,36.25,0.08213144953856548
2021-01-16 22:30:00,36.25,0.08645907591927983
2021-01-16 22:45:00,36.25,0.0905932660234465
2021-01-16 23:00:00,36.25,0.1018349443509601
2021-01-16 23:15:00,36.25,0.10227782001818525
2021-01-16 23:30:00,36.25,0.106573776503994
2021-01-16 23:45:00,36.25,0.10859368908402299
2021-01-17 00:00:00,36.25,0.1167525319338665
2021-01-17 00:15:00,36.25,0.1201356786352554
2021-01-17 00:30:00,36.25,0.11740494005026443
2021-01-17 00:45:00,36.25,0.1114066112548849
2021-01-17 01:00:00,36.25,0.11004078468831527
2021-01-17 01:15:00,36.25,0.11034272758661465
2021-01-17 01:30:00,36.25,0.10439981833582895
2021-01-17 01:45:00,36.25,0.10153779407959737
2021-01-17 02:00:00,36.25,0.09342344615438077
2021-01-17 02:15:00,36.25,0.0862159982950746
2021-01-17 02:30:00,36.25,0.08518443750389211
2021-01-17 02:45:00,36.25,0.09149338166778086
2021-01-17 03:00:00,36.25,0.08800246684489882
2021-01-17 03:15:00,36.25,0.082451133702697
2021-01-17 03:30:00,36.25,0.08695310278138978
2021-01-17 03:45:00,36.25,0.07881301168827237
2021-01-17 04:00:00,36.25,0.08877747971152819
2021-01-17 04:15:00,36.25,0.10273327822314018
2021-01-17 04:30:00,36.25,0.09530479437146554
2021-01-17 04:45:00,36.25,0.0982447993733267
2021-01-17 05:00:00,36.25,0.10002563052134536
2021-01-17 05:15:00,36.25,0.10566418797084029
2021-01-17 05:30:00,36.25,0.10550197695666362
2021-01-17 05:45:00,36.25,0.12901606329610774
2021-01-17 06:00:00,36.25,0.11538368829610773
2021-01-17 06:15:00,36.25,0.1146692497704612
2021-01-17 06:30:00,36.25,0.11971219619903262
2021-01-17 06:45:00,36.25,0.11222513455569638
2021-01-17 07:00:00,36.25,0.10947736558803468
2021-01-17 07:15:00,36.25,0.11324150015661202
2021-01-17 07:30:00,36.25,0.11138695345331531
2021-01-17 07:45:00,36.25,0.09471430634338829
2021-01-17 08:00:00,36.25,0.09927974751985888
2021-01-17 08:15:00,36.25,0.09133164205941138
2021-01-17 08:30:00,36.25,0.10164463448365381
2021-01-17 08:45:00,36.25,0.10780300709464785
2021-01-17 09:00:00,36.25,0.11224133872318472
2021-01-17 09:15:00,36.25,0.11432295920511244
2021-01-17 09:30:00,36.25,0.12057950465527631
2021-01-17 09:45:00,36.25,0.12444272916844927
2021-01-17 10:00:00,36.25,0.13010755907631602
2021-01-17 10:15:00,36.25,0.1332929371685145
2021-01-17 10:30:00,36.25,0.12522292182316336
2021-01-17 10:45:00,36.25,0.1234293114727895
2021-01-17 11:00:00,36.25,0.11707250455338415
2021-01-17 11:15:00,36.25,0.10740028322721927
2021-01-17 11:30:00,36.25,0.09754230119280632
2021-01-17 11:45:00,36.25,0.10167155311799883
2021-01-17 12:00:00,36.25,0.10524972359210304
2021-01-17 12:15:00,36.25,0.1054256600182858
2021-01-17 12:30:00,36.25,0.1092261612420059
2021-01-17 12:45:00,36.25,0.10866489580990714
2021-01-17 13:00:00,36.25,0.1153883892968324
2021-01-17 13:15:00,36.25,0.1173179512965724
2021-01-17 13:30:00,36.25,0.12238128958606448
2021-01-17 13:45:00,36.25,0.11898692052566447
2021-01-17 14:00:00,36.25,0.11619238741792713
2021-01-17 14:15:00,36.25,0.11300556023004463
2021-01-17 14:30:00,36.25,0.10379222671507805
2021-01-17 14:45:00,36.25,0.0988637836984633
2021-01-17 15:00:00,36.25,0.09594107153459713
2021-01-17 15:15:00,36.25,0.09564753641657756
2021-01-17 15:30:00,36.25,0.08956102904611206
2021-01-17 15:45:00,36.25,0.08880080233363555
2021-01-17 16:00:00,36.25,0.08590424082170685
2021-01-17 16:15:00,36.25,0.0817255030487673
2021-01-17 16:30:00,36.25,0.09331527367465633
2021-01-17 16:45:00,36.25,0.09174774828778613
2021-01-17 17:00:00,36.25,0.08358946901804182
2021-01-17 17:15:00,36.25,0.07977016542071079
2021-01-17 17:30:00,36.25,0.0774900722033552
2021-01-17 17:45:00,36.25,0.07644656211432103
2021-01-17 18:00:00,36.25,0.07503339144282661
2021-01-17 18:15:00,36.25,0.0755353698600928
2021-01-17 18:30:00,36.25,0.06549045185856726
2021-01-17 18:45:00,36.25,0.06685854608565209
2021-01-17 19:00:00,36.25,0.07246179870753416
2021-01-17 19:15:00,36.25,0.07584654451716677
2021-01-17 19:30:00,36.25,0.07363285524854422
2021-01-17 19:45:00,36.25,0.06773351692231883
2021-01-17 20:00:00,36.25,0.0639820229467044
2021-01-17 20:15:00,36.25,0.0626657990027826
2021-01-17 20:30:00,36.25,0.06112152496872021
2021-01-17 20:45:00,36.25,0.06193284931626304
2021-01-17 21:00:00,36.25,0.06005753204931389
2021-01-17 21:15:00,36.25,0.056141401014923695
2021-01-17 21:30:00,36.25,0.05377129328700346
2021-01-17 21:45:00,36.25,0.05383848384802629
2021-01-17 22:00:00,36.25,0.056955778461671415
2021-01-17 22:15:00,36.25,0.061449271885346185
2021-01-17 22:30:00,36.25,0.059059849527808475
2021-01-17 22:45:00,36.25,0.06047489886063402
2021-01-17 23:00:00,36.25,0.06279456747636736
2021-01-17 23:15:00,36.25,0.06408383492369138
2021-01-17 23:30:00,36.25,0.06946478705579841
2021-01-17 23:45:00,36.25,0.07067865739738685
2021-01-18 00:00:00,36.25,0.07319701382540839
2021-01-18 00:15:00,36.25,0.07127951227263873
2021-01-18 00:30:00,36.25,0.07851805356634922
2021-01-18 00:45:00,36.25,0.07908813643785988
2021-01-18 01:00:00,36.25,0.0795876651799278
2021-01-18 01:15:00,36.25,0.08311015758141532
2021-01-18 01:30:00,36.25,0.08368093106744016
2021-01-18 01:45:00,36.25,0.07600492006666135
2021-01-18 02:00:00,36.25,0.07554473163778662
2021-01-18 02:15:00,36.25,0.07793672438226612
2021-01-18 02:30:00,36.25,0.07600756493142155
2021-01-18 02:45:00,36.25,0.07239158597749723
2021-01-18 03:00:00,36.25,0.0684962371366451
2021-01-18 03:15:00,36.25,0.06719288862923294
2021-01-18 03:30:00,36.25,0.0643864864376745
2021-01-18 03:45:00,36.25,0.07575480299840898
2021-01-18 04:00:00,36.25,0.06912422388342404
2021-01-18 04:15:00,36.25,0.06476491484387603
2021-01-18 04:30:00,36.25,0.06745778751538133
2021-01-18 04:45:00,36.25,0.07182433091922355
2021-01-18 05:00:00,36.25,0.0694876983642785
2021-01-18 05:15:00,36.25,0.06849111765783324
2021-01-18 05:30:00,36.25,0.07476661153895212
2021-01-18 05:45:00,36.25,0.07258883388127889
2021-01-18 06:00:00,36.25,0.0725978930918052
2021-01-18 06:15:00,36.25,0.06763163562417619
2021-01-18 06:30:00,36.25,0.06140443150033158
2021-01-18 06:45:00,36.25,0.06156177727955236
2021-01-18 07:00:00,36.25,0.06703464304647153
2021-01-18 07:15:00,36.25,0.06339460066457339
2021-01-18 07:30:00,36.25,0.06351292117739389
2021-01-18 07:45:00,36.25,0.07102288439811907
2021-01-18 08:00:00,36.25,0.07141533700626157
2021-01-18 08:15:00,36.25,0.08172851844556529
2021-01-18 08:30:00,36.25,0.0846598233244192
2021-01-18 08:45:00,36.25,0.08266170781264784
2021-01-18 09:00:00,36.25,0.0837298811252783
2021-01-18 09:15:00,36.25,0.0847104961192622
2021-01-18 09:30:00,36.25,0.08910391539009552
2021-01-18 09:45:00,36.25,0.07811241421327879
2021-01-18 10:00:00,36.25,0.08534534132211744
2021-01-18 10:15:00,36.25,0.0846375475808839
2021-01-18 10:30:00,36.25,0.08953239129109525
2021-01-18 10:45:00,36.25,0.08875912012502832
2021-01-18 11:00:00,36.25,0.08985700801866273
2021-01-18 11:15:00,36.25,0.0938866111084818
2021-01-18 11:30:00,36.25,0.08897700700489185
2021-01-18 11:45:00,36.25,0.0888426497179941
2021-01-18 12:00:00,36.25,0.08425035902315318
2021-01-18 12:15:00,36.25,0.08665640117812468
2021-01-18 12:30:00,36.25,0.08358546367812468
2021-01-18 12:45:00,36.25,0.0849188171493322
2021-01-18 13:00:00,36.25,0.08378985167846163
2021-01-18 13:15:00,36.25,0.08452634361701673
2021-01-18 13:30:00,36.25,0.0825843738798809
2021-01-18 13:45:00,36.25,0.08838001298038298
2021-01-18 14:00:00,36.25,0.08898057892669702
